date_time,turnoverRatio,transactionAmount,pe_ttm,pe,pb,ps,pcf
s13d354,0.785,4560.0,37.3353,29.8055,12.1416,7.0471,-1362.0181
s14d354,1.7584,6790.0,62.875,99.4253,4.8407,8.2845,-422.0628
s15d354,1.5453,3322.0,41.6781,34.9812,5.6763,4.9205,45.7516
s16d354,0.7778,11669.0,45.2777,139.6034,2.0703,2.1192,-133.39
s17d354,2.0603,9569.0,469.0916,329.3218,1.4414,2.0029,1248.075
s18d354,0.823,5934.0,36.582,20.119,5.3701,3.7544,64.3055
s19d354,6.2871,26031.0,70.8098,101.4657,3.7994,7.9102,390.3309
s20d354,1.5177,7315.0,21.146,70.0799,3.9387,3.8185,-142.4597
s21d354,0.5625,10014.0,49.6977,42.4519,6.0513,3.4274,467.7445
s22d354,3.4673,12911.0,40.8943,29.2565,5.0381,4.9347,-73.5961
s23d354,7.4153,46995.0,122.6421,118.7309,6.922,15.0564,84.6018
s24d354,1.8313,7808.0,48.1151,17.8966,4.1685,5.0618,102.8652
s25d354,1.6879,5841.0,23.7212,20.0947,3.6944,4.0229,35.7599
s26d354,2.2733,52765.0,232.355,2239.3703,7.1635,18.7711,-431.2295
s27d354,2.874,14195.0,-150.8038,93.555,8.0872,3.2132,65.4521
s28d354,0.3007,13019.0,25.4068,20.8214,5.9171,9.931,26.9975
s29d354,1.4038,13453.0,23.2748,17.5647,5.0603,6.4474,65.8029
s30d354,0.4542,4481.0,11.7759,14.6754,1.9586,1.1362,-706.0845
s31d354,1.3571,5308.0,79.1789,29.3431,2.2811,0.8825,23.865
s32d354,11.4384,41724.0,192.8836,112.3757,11.0906,25.8329,189.6804
s33d354,0.446,5800.0,15.9187,17.808,2.4421,2.9109,-236.2826
s34d354,1.8078,20728.0,17.5838,16.6548,3.63,1.1515,48.234
s35d354,1.4062,13027.0,28.2073,22.7992,2.8651,1.7739,35.6192
s36d354,3.9118,9480.0,32.6388,33.3048,5.6031,7.9688,278.7553
s37d354,0.4176,3071.0,29.869,14.3432,3.8364,4.1364,74.4338
s38d354,0.5116,3471.0,25.4047,44.6416,5.1233,7.0553,53.5601
s39d354,0.5767,2551.0,29.4514,75.0412,3.275,2.887,248.2977
s40d354,0.9981,5120.0,52.4496,50.1185,7.4733,4.6403,39.6448
s41d354,1.5544,11442.0,26.089,24.681,3.1262,1.9942,63.4759
s42d354,1.3729,6614.0,29.9659,52.2745,1.6226,0.4822,7.3325
s43d354,0.6583,9974.0,37.0226,190.4103,5.9185,1.8648,710.8562
s44d354,1.5824,9283.0,299.7114,-144.4338,2.9936,6.8168,9.2958
s45d354,0.6569,2209.0,39.356,35.349,1.956,1.2413,29.945
s46d354,0.1426,5402.0,23.337,13.2887,5.1411,4.7694,-81.4
s47d354,0.3122,3516.0,22.0613,21.5868,3.4211,3.1628,-67.569
s48d354,0.5195,1908.0,-39.6179,109.3402,2.8282,4.0417,-242.3524
s49d354,3.6871,31284.0,-53.468,430.9892,5.3559,6.0113,80.7533
s50d354,3.9656,5133.0,35.4274,60.7933,4.347,1.8812,81.2769
s51d354,2.3366,12821.0,71.9034,45.592,2.2033,1.0263,-47.6847
s52d354,1.6605,9526.0,43.9269,33.5259,4.8638,3.3507,120.2798
s53d354,0.5953,3452.0,24.4062,20.9357,2.9246,0.5315,41.9408
s0d355,1.1142,6923.0,23.4791,122.073,2.7686,4.6308,272.977
s1d355,1.1974,4929.0,39.0719,35.8255,6.3081,4.2228,-104.8253
s2d355,1.3012,9719.0,46.0905,45.2313,8.3924,5.1251,83.0505
s3d355,1.5648,2813.0,16.3479,22.9776,1.6874,0.6342,17.0981
s4d355,1.4251,11147.0,192.3641,155.1222,3.306,2.9567,151.3884
s5d355,0.7642,6211.0,64.0101,60.6886,9.95,16.1694,128.2979
s6d355,0.3087,5051.0,-4.8202,-15.7725,1.2107,0.5952,22.9316
s7d355,0.36,2861.0,25.0601,22.9388,6.6375,8.9693,48.8131
s8d355,2.3482,14737.0,27.8012,13.6262,6.9055,2.6422,34.6548
s9d355,0.5792,3333.0,74.7255,30.6572,3.6484,1.117,21.2131
s10d355,1.0147,4169.0,24.2134,46.8018,2.3006,3.2723,-236.9468
s11d355,0.2596,1858.0,30.1905,34.4837,6.3057,9.016,1064.0933
s12d355,1.0971,3540.0,22.4424,209.7637,1.6657,1.0578,40.4455
s13d355,0.4756,2788.0,37.2844,29.7649,12.1251,7.0375,-1360.1643
s14d355,1.0345,4602.0,62.6773,99.1126,4.8254,8.2584,-420.7356
s15d355,1.3356,2832.0,42.4333,35.6151,5.7792,5.0097,46.5806
s16d355,0.4926,7761.0,45.6893,140.8725,2.0891,2.1385,-134.6026
s17d355,1.1459,4693.0,467.3435,328.0945,1.436,1.9954,1243.4238
s18d355,1.2938,9581.0,39.5141,21.7316,5.8005,4.0553,69.4596
s19d355,3.5898,14827.0,71.8797,102.9988,3.8568,8.0297,396.2288
s20d355,0.9921,4433.0,21.4044,70.9362,3.9869,3.8652,-144.2004
s21d355,0.4405,7898.0,49.4198,42.2145,6.0175,3.4082,465.1285
s22d355,3.0266,8499.0,41.2132,29.4846,5.0774,4.9731,-74.1701
s23d355,4.4348,25949.0,122.5387,118.6308,6.9161,15.0437,84.5304
s24d355,1.3097,5449.0,48.8495,18.1697,4.2321,5.139,104.4352
s25d355,1.7868,5189.0,24.1351,20.4453,3.7589,4.0931,36.384
s26d355,1.5495,36003.0,235.4485,2269.1844,7.2589,19.021,-436.9707
s27d355,1.5729,8419.0,-145.7332,90.4093,7.8153,3.1052,63.2514
s28d355,0.2037,9387.0,25.9481,21.265,6.0431,10.1426,27.5727
s29d355,1.1447,9193.0,23.8062,17.9657,5.1758,6.5946,67.3052
s30d355,0.2765,3337.0,11.7708,14.669,1.9578,1.1357,-705.7798
s31d355,0.6381,3020.0,80.4133,29.8006,2.3167,0.8963,24.237
s32d355,8.8508,32341.0,205.2225,119.5644,11.8,27.4854,201.8144
s33d355,0.3741,4886.0,15.907,17.7949,2.4403,2.9088,-236.1094
s34d355,1.0102,13209.0,17.3119,16.3972,3.5738,1.1336,47.4881
s35d355,0.9281,8727.0,27.7513,22.4306,2.8188,1.7452,35.0433
s36d355,2.3051,5577.0,32.7885,33.4576,5.6288,8.0054,280.0343
s37d355,0.3598,2829.0,29.9248,14.37,3.8436,4.1441,74.573
s38d355,0.4939,2766.0,25.8274,45.3844,5.2086,7.1727,54.4513
s39d355,0.3608,1982.0,29.4908,75.1415,3.2793,2.8908,248.6297
s40d355,0.571,2750.0,52.4781,50.1458,7.4774,4.6428,39.6663
s41d355,0.6644,5549.0,26.1794,24.7665,3.1371,2.0011,63.6957
s42d355,0.6741,4642.0,29.6056,51.6461,1.6031,0.4764,7.2444
s43d355,0.6454,12265.0,37.4619,192.67,5.9887,1.8869,719.2924
s44d355,1.2142,6498.0,299.371,-144.2698,2.9902,6.8091,9.2853
s45d355,0.2989,1277.0,39.3238,35.3201,1.9544,1.2403,29.9205
s46d355,0.1889,4645.0,23.87,13.5922,5.2585,4.8783,-83.2591
s47d355,0.2597,2853.0,22.4209,21.9386,3.4768,3.2144,-68.6703
s48d355,0.2949,1272.0,-39.6999,109.5666,2.834,4.0501,-242.8541
s49d355,2.9329,22668.0,-53.1137,428.1329,5.3204,5.9715,80.2181
s50d355,3.7368,3495.0,36.3279,62.3385,4.4574,1.929,83.3428
s51d355,1.2411,5971.0,72.3445,45.8717,2.2169,1.0326,-47.9773
s52d355,1.3192,8584.0,45.4125,34.6598,5.0283,3.464,124.3476
s53d355,0.4008,2408.0,24.2086,20.7662,2.9009,0.5272,41.6012
s0d356,2.621,13594.0,24.8409,129.1534,2.9291,4.8994,288.8101
s1d356,1.1732,3822.0,41.5656,38.112,6.7107,4.4923,-111.5156
s2d356,1.6916,13982.0,48.8784,47.9673,8.9001,5.4351,88.074
s3d356,2.9658,5244.0,16.9082,23.7652,1.7452,0.6559,17.6842
s4d356,2.083,14945.0,200.015,161.2918,3.4375,3.0743,157.4096
s5d356,1.1349,7791.0,65.3644,61.9726,10.1606,16.5115,131.0124
s6d356,0.3199,4787.0,-4.8817,-15.9739,1.2262,0.6028,23.2243
s7d356,0.4357,3081.0,25.3411,23.1961,6.7119,9.0699,49.3606
s8d356,2.833,19188.0,29.0966,14.2611,7.2273,2.7653,36.2695
s9d356,0.6323,3732.0,75.5187,30.9827,3.6872,1.1288,21.4383
s10d356,2.1747,8125.0,25.3492,48.9971,2.4085,3.4258,-248.061
s11d356,0.5086,4028.0,31.0025,35.4111,6.4753,9.2584,1092.712
s12d356,0.9281,2801.0,22.898,214.0229,1.6996,1.0793,41.2667
s13d356,0.9494,4802.0,37.5512,29.9779,12.2118,7.0878,-1369.8964
s14d356,2.8174,8454.0,68.2629,107.9452,5.2555,8.9944,-458.2302
s15d356,1.293,3154.0,43.8459,36.8007,5.9715,5.1764,48.1313
s16d356,0.7818,10810.0,46.0421,141.9603,2.1053,2.155,-135.642
s17d356,1.2959,5778.0,483.6597,339.5492,1.4862,2.0651,1286.8351
s18d356,1.4988,9794.0,40.1603,22.0869,5.8954,4.1216,70.5955
s19d356,16.1804,49557.0,79.0774,113.3126,4.243,8.8338,435.9052
s20d356,1.6627,7417.0,21.8667,72.4685,4.073,3.9487,-147.3152
s21d356,0.5131,9299.0,50.2536,42.9267,6.119,3.4657,472.9766
s22d356,3.4997,11300.0,42.6941,30.5441,5.2598,5.1518,-76.8351
s23d356,5.9454,36526.0,130.2426,126.089,7.3509,15.9895,89.8448
s24d356,1.7633,7390.0,50.217,18.6784,4.3506,5.2829,107.3588
s25d356,2.3813,6951.0,24.927,21.1162,3.8822,4.2274,37.5778
s26d356,2.3924,54364.0,242.6666,2338.7507,7.4814,19.6041,-450.3669
s27d356,1.4988,7602.0,-149.4892,92.7395,8.0167,3.1852,64.8816
s28d356,0.2175,11430.0,26.3039,21.5566,6.126,10.2817,27.9508
s29d356,2.0067,16699.0,24.3183,18.3521,5.2871,6.7364,68.7529
s30d356,0.4218,3034.0,12.0147,14.973,1.9984,1.1593,-720.4074
s31d356,1.0385,4357.0,81.9123,30.3561,2.3599,0.913,24.6888
s32d356,11.1566,38675.0,216.9941,126.4226,12.4769,29.062,213.3905
s33d356,0.5954,9828.0,16.2922,18.2257,2.4994,2.9792,-241.8259
s34d356,1.212,11706.0,17.614,16.6834,3.6362,1.1534,48.3169
s35d356,0.934,8054.0,28.0173,22.6457,2.8458,1.7619,35.3792
s36d356,3.9289,8746.0,34.7353,35.4442,5.963,8.4807,296.6613
s37d356,0.4643,3266.0,30.7707,14.7762,3.9522,4.2612,76.6809
s38d356,0.9868,4538.0,26.6582,46.8442,5.3761,7.4034,56.2028
s39d356,0.3721,1838.0,30.3176,77.2483,3.3713,2.9719,255.6006
s40d356,0.7515,2977.0,54.0744,51.6711,7.7048,4.784,40.8729
s41d356,1.0325,7841.0,26.9928,25.536,3.2345,2.0633,65.6748
s42d356,1.0438,5152.0,30.6536,53.4743,1.6599,0.4933,7.5008
s43d356,0.6971,8212.0,38.4332,197.6651,6.144,1.9359,737.9407
s44d356,1.1528,7087.0,308.3913,-148.6167,3.0803,7.0142,9.5651
s45d356,0.4669,1540.0,40.4823,36.3607,2.012,1.2769,30.8019
s46d356,0.1707,4892.0,24.3409,13.8604,5.3623,4.9746,-84.9015
s47d356,0.4377,4342.0,23.004,22.5092,3.5673,3.298,-70.4563
s48d356,0.4019,1607.0,-41.0943,113.415,2.9336,4.1924,-251.3841
s49d356,3.6608,29644.0,-56.4013,454.6333,5.6497,6.3411,85.1834
s50d356,6.0478,6550.0,37.8919,65.0224,4.6493,2.012,86.9309
s51d356,2.8266,10210.0,79.5495,50.4402,2.4376,1.1355,-52.7555
s52d356,3.3052,19565.0,48.3836,36.9274,5.3572,3.6906,132.4833
s53d356,0.5623,2760.0,24.8015,21.2748,2.9719,0.5401,42.62
s0d357,5.0547,26550.0,25.6777,133.5041,3.0278,5.0645,298.5388
s1d357,0.6307,4204.0,40.66,37.2817,6.5645,4.3944,-109.0859
s2d357,1.6353,10569.0,48.395,47.4929,8.812,5.3814,87.203
s3d357,1.9679,3900.0,16.859,23.6959,1.7401,0.654,17.6326
s4d357,2.2589,14318.0,200.015,161.2918,3.4375,3.0743,157.4096
s5d357,0.8377,6582.0,64.3686,61.0285,10.0058,16.2599,129.0165
s6d357,0.3112,3789.0,-4.8612,-15.9068,1.221,0.6003,23.1268
s7d357,0.5432,2780.0,25.3896,23.2404,6.7248,9.0872,49.4549
s8d357,1.7946,12516.0,28.6482,14.0413,7.1159,2.7227,35.7106
s9d357,0.7193,3733.0,74.7255,30.6572,3.6484,1.117,21.2131
s10d357,4.7102,18179.0,26.485,51.1924,2.5164,3.5793,-259.1753
s11d357,0.4664,2169.0,30.4119,34.7366,6.352,9.0821,1071.8984
s12d357,1.1165,2621.0,22.5943,211.1835,1.677,1.0649,40.7192
s13d357,0.6809,3757.0,37.1574,29.6635,12.0838,7.0135,-1355.5301
s14d357,7.3015,15093.0,75.0842,118.7319,5.7806,9.8932,-504.02
s15d357,1.0388,1858.0,43.3984,36.425,5.9106,5.1236,47.64
s16d357,0.6875,10652.0,45.2777,139.6034,2.0703,2.1192,-133.39
s17d357,1.2612,4977.0,476.667,334.64,1.4647,2.0352,1268.2302
s18d357,1.2417,10020.0,40.1441,22.0781,5.893,4.1199,70.5671
s19d357,15.0588,45368.0,79.5638,114.0095,4.2691,8.8881,438.5861
s20d357,1.322,5486.0,21.8531,72.4234,4.0705,3.9462,-147.2236
s21d357,0.3481,6144.0,49.7162,42.4677,6.0536,3.4287,467.9189
s22d357,2.3189,7354.0,42.5346,30.43,5.2402,5.1326,-76.5481
s23d357,6.2775,37757.0,132.1039,127.891,7.456,16.218,91.1288
s24d357,2.3235,9397.0,51.1793,19.0363,4.434,5.3841,109.4161
s25d357,4.0578,11629.0,25.5389,21.6345,3.9775,4.3312,38.5003
s26d357,2.3013,54192.0,239.0575,2303.9676,7.3701,19.3126,-443.6688
s27d357,1.5369,6883.0,-147.5173,91.5162,7.911,3.1432,64.0257
s28d357,0.1564,8475.0,26.0689,21.364,6.0713,10.1898,27.7011
s29d357,0.9038,10336.0,24.1975,18.261,5.2609,6.703,68.4115
s30d357,0.8671,5295.0,12.2841,15.3087,2.0432,1.1853,-736.5586
s31d357,0.7467,3257.0,81.2069,30.0947,2.3395,0.9051,24.4762
s32d357,10.5906,36854.0,220.5397,128.4883,12.6807,29.5368,216.8773
s33d357,0.3032,7043.0,16.0938,18.0038,2.469,2.9429,-238.881
s34d357,1.0111,10121.0,17.3421,16.4258,3.5801,1.1356,47.571
s35d357,0.5794,5461.0,27.6848,22.3769,2.812,1.741,34.9593
s36d357,3.372,7652.0,34.5147,35.219,5.9251,8.4268,294.7765
s37d357,0.5975,3767.0,31.3772,15.0675,4.0301,4.3452,78.1923
s38d357,1.9427,7461.0,27.5473,48.4066,5.5554,7.6504,58.0772
s39d357,0.5201,2645.0,30.5539,77.8502,3.3975,2.9951,257.5923
s40d357,0.8258,5893.0,54.1314,51.7256,7.7129,4.7891,40.916
s41d357,0.8358,6578.0,26.6916,25.251,3.1984,2.0403,64.9418
s42d357,0.893,4511.0,30.7846,53.7028,1.667,0.4954,7.5329
s43d357,0.6782,8505.0,38.7338,199.2112,6.192,1.951,743.7128
s44d357,1.0176,5623.0,309.4125,-149.1088,3.0905,7.0375,9.5967
s45d357,0.7912,2625.0,40.965,36.7942,2.036,1.2921,31.1692
s46d357,0.1883,6220.0,24.3343,13.8566,5.3608,4.9732,-84.8786
s47d357,0.2995,3027.0,22.5278,22.0432,3.4934,3.2297,-68.9978
s48d357,0.5148,2020.0,-41.7915,115.3392,2.9833,4.2635,-255.6491
s49d357,4.8344,41860.0,-56.4013,454.6333,5.6497,6.3411,85.1834
s50d357,4.316,5016.0,37.489,64.3311,4.5999,1.9906,86.0067
s51d357,1.9802,5930.0,87.4898,55.4749,2.6809,1.2488,-58.0213
s52d357,2.2097,12312.0,48.2671,36.8385,5.3443,3.6817,132.1642
s53d357,0.5127,2420.0,24.7685,21.2465,2.968,0.5394,42.5634
s0d358,2.5294,14166.0,25.5956,133.0775,3.0181,5.0483,297.585
s1d358,0.3706,2338.0,41.1456,37.7269,6.6429,4.4469,-110.3888
s2d358,1.1768,10076.0,48.3163,47.4157,8.7977,5.3726,87.0612
s3d358,2.2663,4526.0,16.8466,23.6786,1.7388,0.6536,17.6198
s4d358,1.8256,13411.0,196.736,158.6477,3.3811,3.0239,154.8291
s5d358,1.181,8654.0,65.2847,61.8971,10.1482,16.4914,130.8527
s6d358,1.1184,9776.0,-5.0048,-16.3766,1.2571,0.618,23.8098
s7d358,0.4238,2778.0,25.3508,23.2049,6.7145,9.0734,49.3794
s8d358,1.5236,8989.0,28.6482,14.0413,7.1159,2.7227,35.7106
s9d358,0.9138,4184.0,75.6774,31.0478,3.6949,1.1312,21.4833
s10d358,2.7334,9685.0,26.2916,50.8187,2.4981,3.5532,-257.2835
s11d358,0.2735,2073.0,30.5153,34.8547,6.3736,9.113,1075.5408
s12d358,1.2356,3045.0,22.8221,213.313,1.6939,1.0757,41.1298
s13d358,0.4107,1806.0,37.2082,29.7041,12.1003,7.0231,-1357.3838
s14d358,10.4911,19714.0,82.5976,130.6129,6.3591,10.8832,-554.4552
s15d358,1.1022,2193.0,43.4963,36.5072,5.9239,5.1352,47.7474
s16d358,0.5131,7176.0,45.3953,139.966,2.0757,2.1247,-133.7364
s17d358,1.3013,5380.0,485.9906,341.1855,1.4933,2.0751,1293.0367
s18d358,0.9557,6402.0,40.1603,22.0869,5.8954,4.1216,70.5955
s19d358,9.4173,35150.0,78.9802,113.1732,4.2378,8.8229,435.3691
s20d358,1.239,5768.0,22.0707,73.1445,4.111,3.9855,-148.6894
s21d358,0.2901,5319.0,49.8645,42.5943,6.0716,3.4389,469.3142
s22d358,3.3878,11482.0,42.8763,30.6745,5.2823,5.1738,-77.1631
s23d358,4.6535,26245.0,132.621,128.3916,7.4852,16.2814,91.4855
s24d358,1.9687,7574.0,50.9007,18.9327,4.4099,5.3548,108.8205
s25d358,3.5097,9273.0,25.7009,21.7718,4.0027,4.3587,38.7445
s26d358,2.2964,48716.0,240.7761,2320.531,7.4231,19.4514,-446.8584
s27d358,1.4708,6286.0,-146.5783,90.9336,7.8606,3.1232,63.6182
s28d358,0.1967,10710.0,26.4723,21.6946,6.1652,10.3475,28.1297
s29d358,0.9636,9205.0,24.4246,18.4323,5.3102,6.7659,69.0534
s30d358,0.415,2734.0,12.3197,15.3531,2.0491,1.1887,-738.6918
s31d358,0.8464,3138.0,81.7359,30.2907,2.3548,0.911,24.6357
s32d358,10.8921,38598.0,212.4556,123.7785,12.2159,28.4541,208.9274
s33d358,0.4651,5581.0,16.2222,18.1474,2.4887,2.9664,-240.7865
s34d358,0.8156,7549.0,17.4025,16.4831,3.5925,1.1396,47.7368
s35d358,0.6849,5079.0,27.7323,22.4153,2.8168,1.744,35.0193
s36d358,3.2074,8078.0,35.0033,35.7176,6.009,8.5461,298.9501
s37d358,0.7589,4471.0,31.5368,15.1441,4.0506,4.3673,78.59
s38d358,4.1765,18501.0,29.2234,51.3519,5.8934,8.1159,61.611
s39d358,0.3445,1850.0,30.5932,77.9506,3.4019,2.9989,257.9242
s40d358,0.7338,3083.0,53.8464,51.4532,7.6723,4.7638,40.7005
s41d358,0.8577,5409.0,26.8723,25.422,3.2201,2.0541,65.3816
s42d358,1.5869,6930.0,32.5531,56.7879,1.7627,0.5239,7.9656
s43d358,0.5426,6153.0,38.5719,198.3787,6.1661,1.9429,740.6047
s44d358,0.9661,4776.0,312.6461,-150.6672,3.1228,7.111,9.697
s45d358,0.6007,2108.0,40.8041,36.6497,2.028,1.287,31.0468
s46d358,0.4439,10741.0,24.9164,14.1881,5.489,5.0922,-86.9088
s47d358,0.272,2500.0,22.6736,22.1859,3.516,3.2506,-69.4443
s48d358,0.3613,1625.0,-41.4634,114.4337,2.9599,4.23,-253.6421
s49d358,3.5563,36915.0,-58.3306,470.1845,5.843,6.558,88.0972
s50d358,2.9946,3714.0,37.8682,64.9817,4.6464,2.0108,86.8765
s51d358,23.3091,91826.0,95.283,60.4163,2.9198,1.3601,-63.1896
s52d358,1.9788,10463.0,48.7041,37.172,5.3927,3.715,133.3606
s53d358,0.3742,2046.0,24.9991,21.4443,2.9956,0.5444,42.9596
s0d359,2.0336,10669.0,25.891,134.613,3.053,5.1065,301.0187
s1d359,0.7994,4090.0,40.5812,37.2095,6.5518,4.3859,-108.8747
s2d359,1.0442,9547.0,49.1032,48.1879,8.941,5.4601,88.4791
s3d359,2.3019,4994.0,16.7604,23.5574,1.7299,0.6502,17.5296
s4d359,2.7864,18745.0,204.0226,164.5235,3.5063,3.1359,160.5635
s5d359,0.7906,5248.0,65.7229,62.3125,10.2163,16.602,131.7309
s6d359,0.7468,6607.0,-4.9432,-16.1752,1.2416,0.6104,23.5171
s7d359,0.3722,2583.0,25.5931,23.4267,6.7787,9.1601,49.8513
s8d359,1.187,8089.0,28.723,14.0779,7.1344,2.7298,35.8037
s9d359,0.5081,2887.0,75.0428,30.7874,3.6639,1.1217,21.3031
s10d359,1.6309,5933.0,26.3158,50.8654,2.5004,3.5564,-257.52
s11d359,0.2949,1779.0,30.8548,35.2425,6.4445,9.2144,1087.5086
s12d359,0.7034,2025.0,22.8601,213.668,1.6968,1.0775,41.1983
s13d359,0.389,1971.0,37.1447,29.6533,12.0797,7.0111,-1355.0666
s14d359,4.4481,13278.0,81.3618,128.6588,6.2639,10.7203,-546.1599
s15d359,1.4024,2567.0,44.1536,37.0589,6.0135,5.2128,48.469
s16d359,0.4832,7754.0,44.8073,138.1529,2.0488,2.0972,-132.0041
s17d359,1.549,7393.0,495.8969,348.1402,1.5238,2.1174,1319.3936
s18d359,2.137,10975.0,38.6821,21.274,5.6784,3.9699,67.9971
s19d359,5.4997,20135.0,79.3692,113.7307,4.2587,8.8664,437.5138
s20d359,3.0318,12673.0,22.9682,76.1189,4.2782,4.1476,-154.736
s21d359,0.5774,10353.0,50.8836,43.4649,6.1957,3.5092,478.9062
s22d359,2.2709,7770.0,43.2408,30.9352,5.3272,5.2178,-77.8191
s23d359,7.2184,42867.0,138.9806,134.5483,7.8441,17.0622,95.8725
s24d359,1.8844,7152.0,51.8377,19.2812,4.491,5.4534,110.8237
s25d359,4.9427,11006.0,26.2589,22.2444,4.0896,4.4533,39.5856
s26d359,1.4001,34925.0,236.9952,2284.0915,7.3066,19.146,-439.8413
s27d359,1.1313,4826.0,-145.2637,90.1181,7.7901,3.0952,63.0476
s28d359,0.1514,8119.0,26.2677,21.527,6.1176,10.2675,27.9124
s29d359,1.6684,14050.0,25.3183,19.1068,5.5045,7.0134,71.5801
s30d359,0.2082,1878.0,12.3502,15.3911,2.0542,1.1917,-740.5203
s31d359,0.7885,2714.0,82.0886,30.4214,2.365,0.9149,24.742
s32d359,6.09,20873.0,212.0302,123.5306,12.1915,28.3972,208.509
s33d359,0.2953,6291.0,16.2105,18.1344,2.4869,2.9643,-240.6133
s34d359,0.63,7130.0,17.2817,16.3686,3.5676,1.1317,47.4053
s35d359,0.5377,4326.0,27.6278,22.3308,2.8062,1.7374,34.8874
s36d359,5.1079,12744.0,36.9974,37.7524,6.3513,9.033,315.981
s37d359,0.5942,3677.0,31.9597,15.3472,4.1049,4.4259,79.644
s38d359,1.7675,10851.0,27.3986,48.1453,5.5254,7.6091,57.7638
s39d359,0.3201,1664.0,30.4751,77.6496,3.3888,2.9873,256.9284
s40d359,0.6717,2320.0,54.1314,51.7256,7.7129,4.7891,40.916
s41d359,0.8934,5857.0,26.9326,25.479,3.2273,2.0587,65.5282
s42d359,1.0426,5062.0,31.9308,55.7024,1.729,0.5139,7.8134
s43d359,0.8419,8659.0,39.4738,203.0171,6.3103,1.9883,757.921
s44d359,0.844,4156.0,313.4971,-151.0773,3.1313,7.1304,9.7234
s45d359,0.5009,1870.0,41.0294,36.852,2.0392,1.2941,31.2182
s46d359,0.2428,6685.0,24.2559,13.812,5.3435,4.9572,-84.6049
s47d359,0.1942,2152.0,22.7222,22.2334,3.5235,3.2576,-69.5931
s48d359,0.4905,1555.0,-42.2837,116.6974,3.0185,4.3137,-258.6597
s49d359,2.5273,26044.0,-56.9722,459.2352,5.7069,6.4053,86.0457
s50d359,3.7723,5152.0,37.3706,64.1278,4.5854,1.9844,85.7349
s51d359,10.9453,41032.0,90.7247,57.526,2.7801,1.295,-60.1666
s52d359,1.8117,13242.0,50.3644,38.4392,5.5766,3.8417,137.907
s53d359,0.3009,1646.0,24.7356,21.2183,2.964,0.5386,42.5068
s0d360,2.9362,14513.0,24.9557,129.7506,2.9427,4.9221,290.1454
s1d360,1.327,5913.0,40.6731,37.2937,6.5666,4.3959,-109.1212
s2d360,1.5481,12026.0,48.1252,47.2281,8.7629,5.3514,86.7169
s3d360,2.8664,4718.0,16.0216,22.5189,1.6537,0.6215,16.7568
s4d360,1.9286,13735.0,198.5577,160.1166,3.4124,3.0519,156.2627
s5d360,0.8782,6460.0,64.8067,61.4439,10.0739,16.3706,129.8947
s6d360,0.5674,5668.0,-4.8612,-15.9068,1.221,0.6003,23.1268
s7d360,0.5676,3312.0,25.5834,23.4178,6.7761,9.1566,49.8324
s8d360,1.1216,8201.0,28.0753,13.7605,6.9736,2.6682,34.9964
s9d360,0.5997,2731.0,74.7255,30.6572,3.6484,1.117,21.2131
s10d360,2.4587,7666.0,25.7117,49.6977,2.443,3.4748,-251.6082
s11d360,0.3616,2052.0,30.5743,34.9221,6.3859,9.1306,1077.6221
s12d360,1.1064,3088.0,22.7841,212.9581,1.6911,1.0739,41.0614
s13d360,0.4612,3453.0,37.1574,29.6635,12.0838,7.0135,-1355.5301
s14d360,4.0646,13779.0,78.2477,123.7345,6.0242,10.31,-525.2559
s15d360,1.2058,2203.0,43.5662,36.5659,5.9335,5.1434,47.8242
s16d360,0.3628,5314.0,44.6897,137.7903,2.0434,2.0917,-131.6576
s17d360,1.3748,7094.0,481.9115,338.3219,1.4808,2.0576,1282.1839
s18d360,1.0059,7133.0,38.044,20.9231,5.5847,3.9044,66.8754
s19d360,9.4668,37577.0,76.1594,109.1313,4.0865,8.5078,419.8202
s20d360,3.3716,14299.0,23.2674,77.1104,4.3339,4.2016,-156.7515
s21d360,0.4011,6515.0,50.198,42.8792,6.1123,3.4619,472.4534
s22d360,2.2872,8253.0,42.3751,30.3159,5.2205,5.1134,-76.2611
s23d360,7.6328,41309.0,134.9994,130.6941,7.6194,16.5734,93.1262
s24d360,1.4875,6529.0,50.3436,18.7255,4.3616,5.2962,107.6295
s25d360,4.3954,9308.0,26.0069,22.031,4.0504,4.4106,39.2057
s26d360,1.76,41586.0,236.1359,2275.8098,7.2801,19.0765,-438.2465
s27d360,1.3303,5653.0,-142.3528,88.3122,7.634,3.0332,61.7842
s28d360,0.1333,7470.0,26.0489,21.3477,6.0666,10.182,27.6799
s29d360,1.4836,13617.0,24.7917,18.7094,5.3901,6.8676,70.0914
s30d360,0.3314,3094.0,12.2485,15.2644,2.0373,1.1818,-734.4254
s31d360,0.8611,3099.0,81.3832,30.16,2.3446,0.9071,24.5294
s32d360,6.8743,23027.0,204.9388,119.3991,11.7837,27.4474,201.5355
s33d360,0.3841,6068.0,16.3389,18.278,2.5066,2.9877,-242.5188
s34d360,1.0047,9552.0,17.3723,16.4545,3.5863,1.1376,47.6539
s35d360,0.516,4785.0,27.3143,22.0774,2.7744,1.7177,34.4914
s36d360,4.7007,10885.0,36.3117,37.0527,6.2336,8.8655,310.1245
s37d360,0.4507,2966.0,31.2894,15.0253,4.0188,4.3331,77.9735
s38d360,1.4892,9912.0,26.3754,46.3474,5.3191,7.3249,55.6067
